event_timestamp,latitude,longitude,Language_JFProd,media_component_title,platform
2025-12-11 19:40:00.000000 UTC,31.488430891817409,-99.376677903769277,Hindi,Life of Jesus (Gospel of John),app
2025-12-11 08:46:00.000000 UTC,14.706720597386427,76.163285625388937,Hindi,Jesus Raises the Widow's Son,app
2025-12-11 14:11:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,My Last Day,app
2025-12-11 12:23:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,JESUS,app
2025-12-11 12:47:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,Magdalena,app
2025-12-11 15:11:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,JESUS,app
2025-12-11 14:42:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,JESUS,app
2025-12-11 14:11:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,My Last Day,app
2025-12-11 12:51:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,Marea,app
2025-12-11 12:59:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,Delight,app
2025-12-11 12:22:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,JESUS,app
2025-12-11 16:25:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,7. Jesus Our Living Water,app
2025-12-11 12:49:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,Marea,app
2025-12-11 16:25:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,7. Jesus Our Living Water,app
2025-12-11 12:49:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,Marea,app
2025-12-11 13:04:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,My Last Day,app
2025-12-11 12:51:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,Marea,app
2025-12-11 14:20:00.000000 UTC,23.536797957695089,78.286287381473329,Hindi,JESUS,app
2025-12-11 09:42:00.000000 UTC,26.929069234296172,80.560247592847475,Hindi,Chosen Witness,app
2025-12-11 16:27:00.000000 UTC,20.508753709198803,84.417729970326619,Hindi,JESUS,app
2025-12-11 16:30:00.000000 UTC,20.508753709198803,84.417729970326619,Hindi,Chosen Witness,app
2025-12-11 16:30:00.000000 UTC,20.508753709198803,84.417729970326619,Hindi,Chosen Witness,app
2025-12-11 15:30:00.000000 UTC,25.675531914893618,85.602718676123,Hindi,Who Is Jesus?,app
2025-12-11 15:30:00.000000 UTC,25.675531914893618,85.602718676123,Hindi,Who Is Jesus?,app
2025-12-11 11:26:00.000000 UTC,-1.6906172839506177,102.72938271604936,Indonesian (Isa),Day 40: Great Command,app
2025-12-11 11:05:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 12:20:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 12:35:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 3: Jesus' Baptism,app
2025-12-11 11:06:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:18:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:08:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 22: Lord's Prayer,app
2025-12-11 11:06:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 36: Crucified,app
2025-12-11 11:05:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:06:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:05:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:26:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 7: Miracle Catch,app
2025-12-11 12:31:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 2: Miraculous Birth,app
2025-12-11 11:04:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 37: Death of Jesus,app
2025-12-11 11:05:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:24:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 7: Miracle Catch,app
2025-12-11 11:06:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:03:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:05:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:05:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:10:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 5: Jesus' Mission,app
2025-12-11 11:08:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 8: Raising the Dead,app
2025-12-11 11:25:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 7: Miracle Catch,app
2025-12-11 11:08:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:08:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 12:20:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:11:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 5: Jesus' Mission,app
2025-12-11 11:41:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 6: True Humility,app
2025-12-11 11:05:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:22:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 5: Jesus' Mission,app
2025-12-11 12:22:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:08:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:04:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:22:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 12:21:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:05:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 11:05:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Isa),Day 1: Beginnings,app
2025-12-11 13:12:00.000000 UTC,-4.7028571428571428,129.83844155844147,Indonesian (Isa),Chosen Witness,app
2025-12-11 11:06:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),JESUS,app
2025-12-11 11:03:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),JESUS,app
2025-12-11 11:06:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),JESUS,app
2025-12-11 11:01:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),#FallingPlates,app
2025-12-11 11:26:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),(You're Not) Hopeless,app
2025-12-11 14:48:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),JESUS,app
2025-12-11 10:59:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),JESUS,app
2025-12-11 11:10:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),JESUS,app
2025-12-11 11:06:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),JESUS,app
2025-12-11 11:10:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),Legion,app
2025-12-11 11:02:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),JESUS,app
2025-12-11 11:12:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),JESUS,app
2025-12-11 11:15:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),JESUS,app
2025-12-11 11:02:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),Flow,app
2025-12-11 10:51:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),Burial of Jesus,app
2025-12-11 11:05:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),The Savior,app
2025-12-11 11:14:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),JESUS,app
2025-12-11 11:07:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),The Story of Jesus for Children,app
2025-12-11 11:10:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),JESUS,app
2025-12-11 11:25:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),Legion,app
2025-12-11 11:06:00.000000 UTC,-4.9055555555555568,105.02037037037046,Indonesian (Yesus),JESUS,app
2025-12-11 08:48:00.000000 UTC,-8.3755102040816318,115.15714285714286,Indonesian (Yesus),Medley,app
2025-12-11 07:26:00.000000 UTC,-4.7028571428571428,129.83844155844147,Indonesian (Yesus),Life of Jesus (Gospel of John),app
2025-12-11 16:02:00.000000 UTC,41.997395833333343,12.755729166666672,Italian,LUMO - Matthew 1:1-2:23,app
2025-12-11 11:08:00.000000 UTC,-4.9055555555555568,105.02037037037046,Italian,Day 1: Beginnings,app
2025-12-11 11:05:00.000000 UTC,-4.9055555555555568,105.02037037037046,Italian,Day 1: Beginnings,app
2025-12-11 11:07:00.000000 UTC,-4.9055555555555568,105.02037037037046,Javanese,The Savior,app
2025-12-11 11:00:00.000000 UTC,-4.9055555555555568,105.02037037037046,Javanese,JESUS,app
2025-12-11 11:01:00.000000 UTC,-4.9055555555555568,105.02037037037046,Javanese,JESUS,app
2025-12-11 11:01:00.000000 UTC,-4.9055555555555568,105.02037037037046,Javanese,JESUS,app
2025-12-11 11:01:00.000000 UTC,-4.9055555555555568,105.02037037037046,Javanese,JESUS,app
2025-12-11 11:04:00.000000 UTC,-4.9055555555555568,105.02037037037046,Javanese,JESUS,app
2025-12-11 11:07:00.000000 UTC,-4.9055555555555568,105.02037037037046,Lampung Api,JESUS,app
2025-12-11 11:17:00.000000 UTC,-4.9055555555555568,105.02037037037046,Lampung Api,JESUS,app
2025-12-11 11:08:00.000000 UTC,-4.9055555555555568,105.02037037037046,Lampung Api,Birth of Jesus,app
2025-12-11 11:00:00.000000 UTC,-4.9055555555555568,105.02037037037046,Lampung Api,JESUS,app
2025-12-11 11:24:00.000000 UTC,-4.9055555555555568,105.02037037037046,Lampung Api,The Beginning,app
2025-12-11 11:07:00.000000 UTC,-4.9055555555555568,105.02037037037046,Lampung Api,The Beginning,app
2025-12-11 10:59:00.000000 UTC,-4.9055555555555568,105.02037037037046,Lampung Api,JESUS,app
2025-12-11 11:20:00.000000 UTC,-4.9055555555555568,105.02037037037046,Lampung Nyo,JESUS,app
2025-12-11 11:09:00.000000 UTC,-4.9055555555555568,105.02037037037046,Lampung Nyo,Parable of the Pharisee and Tax Collector,app
2025-12-11 11:17:00.000000 UTC,-4.9055555555555568,105.02037037037046,Lampung Nyo,JESUS,app
2025-12-11 11:21:00.000000 UTC,-4.9055555555555568,105.02037037037046,Lampung Nyo,JESUS,app
2025-12-11 11:08:00.000000 UTC,-4.9055555555555568,105.02037037037046,Palembang,JESUS,app
2025-12-11 11:05:00.000000 UTC,-4.9055555555555568,105.02037037037046,Palembang,JESUS,app
2025-12-11 18:41:00.000000 UTC,-25.538349514563098,32.462621359223292,"Portuguese, Brazil",JESUS,app
2025-12-11 16:29:00.000000 UTC,-25.538349514563098,32.462621359223292,"Portuguese, Brazil",Chosen Witness,app
2025-12-11 18:39:00.000000 UTC,-25.538349514563098,32.462621359223292,"Portuguese, Brazil",JESUS,app
2025-12-11 07:03:00.000000 UTC,-25.538349514563098,32.462621359223292,"Portuguese, Brazil",Chosen Witness,app
2025-12-11 18:34:00.000000 UTC,-25.538349514563098,32.462621359223292,"Portuguese, Brazil",Life of Jesus (Gospel of John),app
2025-12-11 18:30:00.000000 UTC,-25.538349514563098,32.462621359223292,"Portuguese, Brazil",JESUS,app
2025-12-11 13:03:00.000000 UTC,31.488430891817409,-99.376677903769277,"Spanish, Castilian",4.1 What Was Jesus Really Like?,app
2025-12-11 12:58:00.000000 UTC,31.488430891817409,-99.376677903769277,"Spanish, Castilian",4.1 What Was Jesus Really Like?,app
2025-12-11 23:49:00.000000 UTC,37.253093525179885,-119.61700239808171,"Spanish, Latin American",JESUS,app
2025-12-12 01:34:00.000000 UTC,37.253093525179885,-119.61700239808171,"Spanish, Latin American",JESUS,app
2025-12-12 00:22:00.000000 UTC,37.253093525179885,-119.61700239808171,"Spanish, Latin American",JESUS,app
2025-12-11 15:00:00.000000 UTC,12.217948717948721,-86.2923076923077,"Spanish, Latin American",Medley,app
2025-12-11 17:27:00.000000 UTC,12.217948717948721,-86.2923076923077,"Spanish, Latin American",Medley,app
2025-12-11 14:58:00.000000 UTC,12.217948717948721,-86.2923076923077,"Spanish, Latin American",Jesus Calms the Storm,app
2025-12-11 11:50:00.000000 UTC,28.631540697674414,-82.49186046511619,"Spanish, Latin American",Day 38: He is Risen!,app
2025-12-11 19:31:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",JESUS,app
2025-12-11 19:27:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",JESUS,app
2025-12-11 20:37:00.000000 UTC,-3.028787878787877,-79.162121212121249,"Spanish, Latin American",Delight,app
2025-12-11 20:33:00.000000 UTC,-3.028787878787877,-79.162121212121249,"Spanish, Latin American",Healing of Bartimaeus,app
2025-12-11 20:36:00.000000 UTC,-3.028787878787877,-79.162121212121249,"Spanish, Latin American",Book of Acts,app
2025-12-11 20:36:00.000000 UTC,-3.028787878787877,-79.162121212121249,"Spanish, Latin American",Simon the Sorcerer,app
2025-12-11 20:37:00.000000 UTC,-3.028787878787877,-79.162121212121249,"Spanish, Latin American",B Me,app
2025-12-11 15:53:00.000000 UTC,-12.026315789473683,-76.910526315789483,"Spanish, Latin American",JESUS,app
2025-12-11 11:55:00.000000 UTC,-12.026315789473683,-76.910526315789483,"Spanish, Latin American",Childhood of Jesus,app
2025-12-11 11:55:00.000000 UTC,-12.026315789473683,-76.910526315789483,"Spanish, Latin American",Childhood of Jesus,app
2025-12-11 16:06:00.000000 UTC,2.3891999999999993,-76.839200000000019,"Spanish, Latin American",Chosen Witness,app
2025-12-12 01:51:00.000000 UTC,42.99414504324686,-75.675515635395968,"Spanish, Latin American",The Story of Jesus for Children,app
2025-12-12 01:52:00.000000 UTC,42.99414504324686,-75.675515635395968,"Spanish, Latin American",The Story of Jesus for Children,app
2025-12-11 05:29:00.000000 UTC,6.9187380497131938,-75.562715105162582,"Spanish, Latin American",Chosen Witness,app
2025-12-11 05:28:00.000000 UTC,6.9187380497131938,-75.562715105162582,"Spanish, Latin American",JESUS,app
2025-12-11 22:11:00.000000 UTC,41.633103448275861,-72.717931034482746,"Spanish, Latin American",The Story of Jesus for Children,app
2025-12-11 22:06:00.000000 UTC,41.633103448275861,-72.717931034482746,"Spanish, Latin American",StoryClubs: Birth of Jesus,app
2025-12-11 22:14:00.000000 UTC,41.633103448275861,-72.717931034482746,"Spanish, Latin American",Just an Outside Shot,app
2025-12-11 22:15:00.000000 UTC,41.633103448275861,-72.717931034482746,"Spanish, Latin American",Invisible,app
2025-12-11 22:17:00.000000 UTC,41.633103448275861,-72.717931034482746,"Spanish, Latin American",6. Being Made New,app
2025-12-11 22:16:00.000000 UTC,41.633103448275861,-72.717931034482746,"Spanish, Latin American",Brothers,app
2025-12-11 22:01:00.000000 UTC,41.633103448275861,-72.717931034482746,"Spanish, Latin American",The Beginning,app
2025-12-11 12:42:00.000000 UTC,10.184905660377357,-69.7566037735849,"Spanish, Latin American","6. Jesus, Our Complete Restorer",app
2025-12-11 12:42:00.000000 UTC,10.184905660377357,-69.7566037735849,"Spanish, Latin American","6. Jesus, Our Complete Restorer",app
2025-12-11 12:40:00.000000 UTC,10.184905660377357,-69.7566037735849,"Spanish, Latin American","5. Jesus, Our Compassionate Provider",app
2025-12-11 17:46:00.000000 UTC,10.184905660377357,-69.7566037735849,"Spanish, Latin American","6. Jesus, Our Complete Restorer",app
2025-12-11 12:42:00.000000 UTC,10.184905660377357,-69.7566037735849,"Spanish, Latin American","6. Jesus, Our Complete Restorer",app
2025-12-11 12:42:00.000000 UTC,10.184905660377357,-69.7566037735849,"Spanish, Latin American","6. Jesus, Our Complete Restorer",app
2025-12-11 17:43:00.000000 UTC,10.184905660377357,-69.7566037735849,"Spanish, Latin American","6. Jesus, Our Complete Restorer",app
2025-12-11 18:46:00.000000 UTC,10.184905660377357,-69.7566037735849,"Spanish, Latin American","5. Jesus, Our Compassionate Provider",app
2025-12-11 14:50:00.000000 UTC,10.184905660377357,-69.7566037735849,"Spanish, Latin American","6. Jesus, Our Complete Restorer",app
2025-12-11 15:51:00.000000 UTC,10.184905660377357,-69.7566037735849,"Spanish, Latin American","6. Jesus, Our Complete Restorer",app
2025-12-11 12:42:00.000000 UTC,10.184905660377357,-69.7566037735849,"Spanish, Latin American","6. Jesus, Our Complete Restorer",app
2025-12-11 12:42:00.000000 UTC,10.184905660377357,-69.7566037735849,"Spanish, Latin American","6. Jesus, Our Complete Restorer",app
2025-12-11 17:46:00.000000 UTC,10.184905660377357,-69.7566037735849,"Spanish, Latin American","6. Jesus, Our Complete Restorer",app
2025-12-11 09:27:00.000000 UTC,11.006319702602246,78.402602230483183,Tamil,Cleaning the Lamps,app
2025-12-11 15:11:00.000000 UTC,11.006319702602246,78.402602230483183,Tamil,The Story of Jesus for Children,app
2025-12-11 05:01:00.000000 UTC,11.006319702602246,78.402602230483183,Tamil,JESUS,app
2025-12-11 09:34:00.000000 UTC,11.006319702602246,78.402602230483183,Tamil,Blue,app
2025-12-11 15:51:00.000000 UTC,11.006319702602246,78.402602230483183,Tamil,Chosen Witness,app
2025-12-11 09:32:00.000000 UTC,11.006319702602246,78.402602230483183,Tamil,Dying Roads,app
2025-12-11 05:19:00.000000 UTC,11.006319702602246,78.402602230483183,Tamil,JESUS,app
2025-12-11 09:28:00.000000 UTC,11.006319702602246,78.402602230483183,Tamil,Breathe,app
2025-12-11 07:05:00.000000 UTC,11.006319702602246,78.402602230483183,Tamil,JESUS,app
2025-12-11 09:18:00.000000 UTC,11.006319702602246,78.402602230483183,Tamil,Cleaning the Lamps,app
2025-12-11 15:54:00.000000 UTC,11.006319702602246,78.402602230483183,Tamil,Breathe,app
2025-12-11 09:29:00.000000 UTC,11.006319702602246,78.402602230483183,Tamil,Marea,app
2025-12-11 15:58:00.000000 UTC,11.006319702602246,78.402602230483183,Tamil,JESUS,app
